feature_1,feature_2,feature_3,feature_4,feature_5
-3.042810664773568,-9.684699154622093,7.6003498702942585,4.335465163715989,7.170590888159593
-4.891452608509118,-3.2214297047089646,-1.2739250498041685,-1.102718047541129,-3.168120438445581
-11.863273938215137,11.613598682417297,4.897183489106533,-5.428054440790533,-8.009454447307254
-4.799636713758527,-2.5367828588217516,-0.19435652576473816,-2.9808632988299157,-5.0957986040833525
-1.5307133054326207,6.649697892721948,6.854689360816945,4.0433067151619095,-7.817971243415564
-7.568971479779829,10.181572997266553,6.50197994634408,-2.344565705764154,-5.02994497243815
-5.280858884750448,0.30682652589958437,0.33861444316441935,-0.7711390521496997,-5.282502821531248
-3.9829287133602147,8.677336403202785,5.464956984764929,0.5206530016452791,-6.72156393193233
-9.97257974282702,9.035950874433718,6.556206516218242,-5.034055509305381,-5.051725044659204
-8.425576873031776,10.227757172018423,6.999889497538158,-6.126010713546151,-4.562703168147179
-4.201153372024729,-4.085376109632457,0.8274663430810731,0.4910282439095075,-5.723350059180813
-7.6994762656546705,-8.25062174853219,5.10515556233751,2.297340114532909,4.138486782161416
-7.380838827909962,-7.078640800256048,7.877986203795844,1.8613470188578323,4.833026944636325
-3.855079180281497,9.127992965488911,3.624136268959934,3.4358492840673587,-7.100213263404478
-6.129111011204132,-8.76366722586457,7.334117653440968,1.0318185256540051,5.209694186224711
-2.561680358798193,11.670487081651586,3.6994282495464503,4.691842520936126,-5.817999287968057
-5.874388667414127,-10.446113606196244,4.9928847664746066,3.2491347219017186,4.7260658450671835
-7.768263235454142,-4.799153487950289,-0.1928293215068695,-0.0760459067938517,-1.6593515643309273
-7.140867324626229,-3.335581160037154,1.751774964964641,-2.3799456069471177,-8.546801180764573
-6.762101156538727,-2.775882809580084,0.05749068425695153,-1.4508388424525407,-3.435076889537724
-4.065066854542435,8.72877811107291,3.3264514561509655,-0.10102991250577187,-5.490360869853808
-10.275082693357685,9.159153695021025,6.092978672407261,-7.775288454344728,-7.435521671343635
-4.32678717632309,-8.477197987403159,11.226047586769296,2.8705647033114916,1.5203074171871824
-5.051966815729972,-9.158492063031323,9.55961212077363,2.245301420667343,3.65582259924385
-7.967222413130468,-5.393464541890641,-0.9594869468072544,-1.195296650946775,-5.114890110313672
-9.547990969285722,-8.358850017757545,6.567253168987196,1.9000162252117068,4.682966281228413
-4.60993497841275,-7.892110229803844,5.787242679004896,4.803439084365458,5.993002099208939
-8.342017909617226,-3.2668301046703645,-0.5269417199596036,0.09063940888012101,-2.6847438742435026
-6.906135587350777,-4.1007485602215,-0.10139090777714876,-3.137145464491524,-4.775265789235867
-9.059552661548631,8.542669993619365,3.91794786518566,-5.348131748847344,-9.231883118987653
-4.153610253395553,6.85420980430688,7.03163643106556,0.7027276614632403,-8.366715715335731
-10.096993532989009,9.95328871614332,6.463253795858801,-5.0665093715458,-7.108898693534955
-8.859255679957496,7.077241059832337,8.272889396839046,-6.459904764161295,-6.503954938966744
-0.21487214386182973,8.777274280329838,3.999557231306971,0.45501312105048086,-9.361912198949923
-10.506560489816183,10.13500854135788,6.111808746387957,-5.962313587429328,-5.254020928270981
-9.22632721170878,7.671675917810625,7.2283377927257755,-6.059924617913659,-3.7302871083847524
-0.7720313128026484,10.201780169142726,5.5760585618063345,2.915687947837152,-6.897997350421642
-7.034653972971797,-5.0533030277123085,2.5214071286932653,-2.341618338113814,-5.384982589716236
-3.623695517029226,-9.102156475284515,7.508330125675432,2.849528298924877,4.226855225479589
-8.685132633495225,9.506252335165502,6.330539361156708,-7.1810954764678305,-6.247279878079694
-5.8632966139795855,-9.819441281327146,4.5775735702140175,2.7891041341516467,6.221939373665346
-3.4082601574834097,9.022151677775597,4.710349726875214,1.2980714767218666,-5.945352292630022
-10.539738885618055,9.044242062423429,7.7651313814809875,-5.120898661129635,-5.963273061414885
-0.72865216471218,9.9723814612421,2.925371467132376,4.423316982392376,-8.599145280679302
-8.950470952220801,-3.173096660146697,1.0702811797502236,-1.975062338301267,-2.6665304283445366
-2.4815467234546604,9.535658686240827,3.830239315764059,0.8057125958372631,-6.585859308504748
-7.396593291281627,-2.446820802974077,-1.5624860612505014,1.052071656443875,-2.9330726607622273
-6.0220234307047305,-8.931614282134976,9.010052955304458,1.5211843883942648,5.008360444761309
-10.680425760866934,9.958219882806983,7.117420131708293,-3.9641150383098553,-8.250302889721318
-10.271619403119757,8.0643358008974,8.081803653365064,-4.439147597639786,-4.154494642231515
-3.2856145716070073,9.349968055656669,4.615244492118974,3.755759594112858,-3.0892285523408374
-8.569889632440601,8.179593519833755,6.575308804751381,-5.993757908001723,-5.867223698934621
-8.650048088837398,10.726044267723372,5.760318882530355,-5.567896242501104,-3.432264505232558
-6.57841261175941,-3.5970151111979827,-0.9949094167281687,-2.8849178676426526,-6.258231026785978
-4.563902092421367,8.88186305567144,8.509442842709579,0.7676578319861358,-4.420951982985169
-5.663897183536274,-7.648094675807691,4.700724955641432,3.9788105991814042,1.6677135738673972
-8.315835965618511,-8.322645934311183,7.250544388143027,2.0714957279815556,3.0237085538708044
-7.053160487199293,-2.870903145070312,-0.2814102266590648,-1.4932364932012951,-0.9205123139183469
-12.119326634750017,6.70735829643805,4.615681561340002,-6.816749222880213,-3.433611949568135
-8.360672837092407,-6.290537725490616,1.1146270008514536,-1.6822011737494773,-3.606309099631497
-5.4118225171032535,-8.710350542788474,6.1111243330373135,0.7766336250293278,4.945222713819545
-4.452210565778959,-2.730275557537967,1.9494821712741175,-0.8708165262420292,-6.259365291355646
-6.438773399755706,-9.189939457110494,6.147874417119109,0.9864886563897866,2.7871636826990454
-2.538654321442772,9.843021059824043,4.975750037325094,4.019380328901498,-6.691790437179409
-8.452067390077723,11.454001259234957,7.691657166134434,-5.327591250942225,-7.8453106672091115
-5.967272211440275,-2.4881957743600207,1.2854755181434478,-1.6474079564874549,-4.472710710608741
-10.178604898038545,9.6662391184556,8.492674992454011,-4.848575759011227,-7.6393035739785535
-12.853907683748233,9.66591203906797,8.792139377728788,-7.964415984497635,-7.24239216583462
-7.138981440666532,-2.7183894709655956,-2.293876524845329,-1.292862412661557,-3.3379125612216027
-6.6634734982368995,-3.8111004368221413,0.7840240107417149,2.2270648257533034,-7.3244515926677
-4.22173219827133,-6.346438934814206,6.637878530619295,1.118982144321505,4.864612940033444
-3.3055007824332314,8.280126964420989,6.206120151831709,2.996006918380199,-4.10956620254722
-10.346930170476856,7.809835662654985,8.871347919702334,-2.8093370006382847,-6.357957148086217
-2.080399536965393,9.51597131317886,5.627695245237347,4.988476492090257,-7.145048032392344
-3.140610317126761,-8.84743412394585,8.581259077176167,2.145044272685523,4.013117076134195
-7.483255158896165,10.445051952048427,5.984286784315712,-6.472457237533342,-5.918637338146845
-1.7713188657929915,7.033936317667358,7.387066985009632,3.7423298650226626,-7.5833906693083275
-9.851656032332775,10.401179250376746,6.795954125316853,-3.8094101136399554,-7.441749237271083
-5.392046068971163,-9.100767391679124,6.189905176259436,2.827065000219781,2.813749583234353
-6.99403612873973,-9.318099041518277,7.551159903871814,0.769585882419141,7.295759638463069
-9.44862753271562,-4.395601847614208,2.960195866351558,-0.8201277900039927,-5.470657603486562
-3.7957988983654634,-10.493140305218535,6.991642480120046,1.6070802850307946,4.62256160263456
-8.865210023080872,9.951296764216165,7.239548763332813,-8.644726655452892,-6.781825747084122
-8.124585035066888,10.775878709153506,4.780276751338858,-5.670816619934704,-7.427870437981746
-9.037526560751996,-7.459484354773205,6.321306787190212,4.832246899190494,5.781523654492881
-1.995109603486194,9.699415956928997,5.494529756576407,2.6447325239667046,-5.915543051349954
-8.289112684004078,-9.054459090218433,5.508980801237042,2.9221933298584823,6.457577804436455
-1.6941573344828476,8.02035048977955,5.49577683911784,0.8282809491269567,-9.586950342148048
-8.627495711471791,9.582814345724158,6.479160737234825,-7.702042331603213,-6.014320541447742
-3.706643489860431,6.945307286176531,3.543483776315223,1.9234792246300363,-4.187790395874589
-10.087600720657719,9.258116754889963,5.85485464733588,-8.024923250205628,-5.88111083884913
0.26921965371065637,8.994040291091421,3.053312442794251,3.2069870520955153,-8.710892666107803
-5.271348587311243,-9.385756850950338,6.064708414490194,0.4550864438326254,1.211916671856906
-2.180472131556842,9.388361653764454,7.006058755873313,1.8302263853603038,-6.461094902495761
-6.659920075297623,-6.419996814252874,8.668781889297001,1.6195042630054273,2.824663217797978
-1.2589041806393633,6.0236826643411385,5.200963690999459,3.81467317265067,-8.694088719188079
-7.1705987821955235,-9.913561237540218,4.523717989889113,1.8982792061001268,3.9788302933459834
-9.291601133953034,-8.561216888292424,10.358932244343162,2.032500001704172,3.8763930034186673
-4.351288788255572,-5.226808613319123,1.4365380789875037,-1.7803608221024854,-4.412875413053657
-7.439359321413598,-6.247881979785903,6.724068637076799,2.3593273234920047,5.560337803730544
-5.978299469882274,-11.004109980836322,3.879251485792846,1.1964949606268003,2.330382917049671
-6.958055375915472,-3.399074258464046,1.0176412415139475,-2.707844726796129,-4.906975255462278
-8.732316459686889,-5.741079179139964,0.734322392850951,-2.7002809003955113,-3.404995499692517
-0.5154688278541031,9.309067882750528,5.703384472610869,1.838566142509892,-4.719451367977061
-5.8955642165463145,-6.908452811486853,-1.1867369774968304,0.03301535002853795,-4.373622079391482
-5.074450212037688,6.992007995039752,5.754774977262174,2.229467841132645,-7.155602195680289
-9.094649946018757,11.277460994881112,5.976515891558211,-6.791593280333322,-9.316885369482112
-8.062448224941111,-2.783055193707532,0.7942646116249079,-0.6515422039173624,-5.143775304092253
-4.2356879891862045,9.57783315571683,3.738920801349894,1.5356290592508168,-7.782187109495365
-9.36180080116553,-1.7522376321064108,-0.2734327283702831,-1.2773037173909398,-4.639891767021253
-10.501194698943502,8.604730481143863,5.064016351868057,-3.9185931857914893,-6.751782256412735
-10.013018459199602,8.946907422528646,4.834637412880228,-5.169749692406201,-5.98629024244722
-3.684077561557106,8.531193853889809,5.860154662282606,0.12687320928979906,-6.538437289245076
-9.599226782528469,-4.7093555860697585,-0.3476345163827913,-0.6420581970135517,-8.112642780600329
-7.702540538011848,-8.598300417856828,8.07619701975002,3.698398458717867,6.334200400760299
-10.42163028331425,9.70478059064435,4.845628526894302,-6.346738854068873,-5.887320763982725
-8.950142817807693,9.731631826941166,8.567151535978525,-7.181692357542673,-7.378993363545785
-7.6119767054945005,-5.602365436737755,6.414950530993695,3.1354432928781364,4.610390426530647
-6.186850594153032,-5.801863321705731,5.2787619086094875,2.306859486279769,3.1684782892259955
-5.9664024119151815,-10.476796903644878,6.8489102409565,3.8419467848329507,4.374026926380766
-5.749346209086071,-4.057391487730554,-0.27704537972735566,-0.9958043208781682,-4.2660227898345235
-12.45234424534489,11.37565053051889,6.757873602502448,-6.3704575032777475,-6.497351887190161
-7.594440903592935,-7.5267439855669185,7.71736490900159,2.312685101915492,5.437798499172867
-5.806354478351817,-5.181641196583852,0.6488555958820685,-2.0853410133680628,-6.847154817737612
-10.846188811754798,8.0681756598147,7.451078820527301,-3.909747032700884,-7.31946227640118
-3.140165607200789,8.500214353408168,3.4364629323956732,1.7312411164417183,-6.273550905929462
-8.077144154291153,7.515813041236447,6.925918528180061,-4.3463444801684945,-6.344751672997112
-0.25410017040202426,10.33032956406183,4.3084325754836055,2.013498442432528,-6.567052979229941
-6.780682461572475,-2.7017762367201663,-0.38155430513090005,-2.4851361612918517,-4.5077220924147685
-4.179342821009666,-6.979908227226854,7.638012038410642,1.2848459564161046,5.372135450876875
-2.443480415084086,8.793783125755589,6.085697511420466,5.288954186327759,-7.7158648686630205
-9.634417652930892,-8.076340766267196,5.6684730062378925,-1.2070356545645486,4.744319462717355
-10.675540877395441,-9.267334089456176,8.974962367996559,4.959821416195067,2.3171271642422835
-9.012825593388712,-6.586327278702781,6.8395031572355,1.6460507101816046,6.153742768694496
-8.02503874954382,-8.781421003464608,8.348516404715307,1.7083295054951333,5.770918627569927
-5.025789836048719,-2.4919354961018154,0.6911636693413308,-1.5733882572081077,-4.889110362046513
-1.6680208335003985,10.638862992961236,6.220581914280456,-0.09333436799490435,-8.286364751023955
-8.404725083020672,9.523936985133927,8.764541533813691,-5.138573592495231,-7.655132521118343
-7.883718701265821,-7.2784707255418954,6.415099605893407,4.76131480518458,5.178340362929813
-1.6333053450638042,8.475347992017733,5.525861082266565,3.6362250548150934,-5.648903919355224
-6.530285396380695,-7.408622805766143,7.754209163301439,1.1036441729035187,4.703706843730061
-6.695957924669246,-6.75017039758366,-0.18706344342178205,-2.9208094236980116,-5.0868867140993705
-10.041378363318747,8.90402536371925,7.746658872440879,-5.2506307428083,-5.88926672008382
-8.73366957828598,9.691419640569823,6.500585014149476,-5.099254702184409,-10.161869783687516
-3.3475803939601327,9.580103940795103,6.988164880079612,1.8745442923312503,-7.712426481191068
-8.761543728029821,-8.397990858386066,5.288650208563595,2.721945208514465,4.107989332474683
-5.0012901382618935,-3.484993972235366,0.27432071461636137,-0.5138360892575013,-1.721720486835439
-6.471326112851706,-4.27440802384187,2.1703792959396884,-1.0814753725416157,-5.272864804401953
-8.40960610131412,-8.873655982947367,7.061991528644449,2.360262117925588,3.607161162670871
-7.460805567960218,-8.906444583534368,7.361605546312318,-0.857209499432309,4.140694936779553
-8.909115022041249,-11.121866535962848,8.992555477983592,1.0784051443249925,6.4620431207956575
-1.8019950873487565,11.837322872910871,6.658008905460568,4.362949623899827,-7.646450705798047
-3.3343008513469057,-10.017306805588484,5.2519560107680405,2.478028128271489,5.243795313610124
-7.649304682166523,-3.765324709195426,1.2162455022967333,0.883965984011287,-4.917865416591271
-6.4029658567479775,-6.288420285828437,-0.9154697420817726,-2.2022409876274756,-7.229747950323066
-8.440254383715754,-5.392644829534769,0.7931486469658676,-1.4797006399545196,-5.044103360492781
-5.653460144475516,-6.753016433110041,8.160238375026497,2.0378291646292466,2.1936972073956698
0.005458345360173755,9.504677188844566,4.311228043014805,3.2172780557159655,-10.196330154663098
-8.23104069524775,-7.8807398682234355,6.8305952018752265,2.92708138148769,3.34528055274962
-0.5927002793701128,8.126929044944577,5.460524907983158,1.669880705289891,-7.2061489959921
-6.004108739314905,-2.4009474579152923,-0.7722835252454874,-3.6096235678452873,-4.313184342541594
-5.102021923978472,-3.428644825786943,-0.30395961468059807,-0.10160383051090194,-6.211693505802064
-6.971100813997878,-9.900937907001705,5.052951326579462,-0.6824092795197418,1.7852476414126741
-3.1687942104640126,11.184752954728921,4.934711000995463,3.5209364931436844,-9.107967750706727
-7.808710878654276,-3.9240872046283397,1.6711328016108793,-1.6434916297871451,-2.3857477772626194
-5.602632615588416,-6.83921277379288,-2.5804075532815434,-0.25232888510533336,-3.414886787836126
-4.187292559407464,-8.493221617848906,8.070137549135794,3.0211866129458675,4.7938314718425925
-11.06701582708569,8.97196439634669,8.440997108823842,-4.411247005073669,-8.422789833079584
-6.527000243261754,-1.411550852069749,-0.9187083760430572,1.0610685589070918,-4.658459427777249
-5.903204872739225,-5.182886078448484,1.3252121072563974,-1.4119874660495484,-6.56755113328416
-4.343995667275768,-2.6744819979605934,0.7320901010219348,-3.2689781288267694,-3.858322344833173
-5.427832602476655,-9.335290331410995,6.405167813737078,0.3945744450274784,2.923335760952476
-10.995198478888549,9.723134506346815,5.1102237905480195,-4.1019856888005695,-4.771444208548287
-11.476067480096953,9.07267146760333,6.1861286333247065,-2.1131430569161935,-5.714060917816943
-2.3912448375786144,6.01698510140016,6.014370348281823,2.492902397787721,-5.382612026361792
-2.378627020695493,8.56577510249952,4.7775200010313545,-1.0081836879606074,-7.209135022907538
-6.4067300341235,-5.484336768403002,1.205239756213457,-0.9246785806484571,-2.7386577493767597
-6.2736674608334,-6.984654468902779,5.71694239602513,3.0426243930398496,5.950212824637871
-6.919891482149537,-10.161139733477587,7.078922469583057,0.9049462676545019,3.1486841434593367
-7.960991676108453,-2.032049726619401,1.9139330981709757,-2.7119851559617776,-5.874594622940779
-11.654736365215307,8.551036036983472,8.180927759152533,-2.6205536271295893,-8.742475624214926
0.320081228763045,9.27615284744608,5.026204422312248,1.8615008102914812,-9.757784014099833
-10.49542711089127,6.0898479575912825,7.994452111339134,-3.8409052245163937,-5.3862176688487295
-5.9279676740602225,-3.982494685993051,0.7688801785435774,-2.366272427839035,-2.417840323964922
-1.1664077930111518,9.967043830721275,6.214207909207104,1.17031686659988,-4.903536092699781
-5.443114341954682,-3.300700962783255,1.0305877715451466,-1.239181994073387,-4.232256818614408
-9.577542413722037,6.268480555683259,6.889587251968655,-2.4344212273386137,-6.903559558993462
-7.2264091540431,-6.658436761654459,5.31561421591383,3.0616781694115924,3.252660324782569
-10.812635980896898,9.515411637694358,7.941307002755352,-5.54462718845435,-8.728995379144482
-7.133342178060962,-8.733249511966239,9.06634036941099,0.6312705335783146,4.519005030023086
-4.548981834522629,10.133666477239153,5.608105107939714,5.218051768898922,-7.341294543580771
-9.51930599320404,8.041275480749237,8.407988083909602,-4.7550925508968085,-3.4516745011623637
-7.229566173802894,-5.365036977287218,0.39294349489282765,-0.815143680878578,-1.0356202977242441
-6.977373782863287,-6.141240138195748,0.1824263168341454,0.44881260513818755,-6.466168980923633
-5.264793933733081,0.7542101607565161,1.7071829167478645,-2.6331980242034483,-4.811056719073216
-6.572856482219565,-4.641416067682351,-0.9542408469851238,-1.6241673110057213,-3.438158725168986
-0.2961632976284223,10.30077556300135,4.399971041282961,1.9446453720866987,-8.383421238107983
-2.4580724206639113,7.859326281610359,4.990557703914223,-0.36067378536470907,-6.383306842829585
-7.4429041637618525,-9.31490040177036,9.245988608004357,2.8588368259518626,2.494264620515361
-2.175996965602181,8.296163195703105,6.523513024588382,0.6312587306114761,-7.1599346573933085
-3.198238972363116,7.739519574001134,5.885382561044469,0.6890439450774313,-6.772277835322181
-9.016045321951164,-9.238306250487632,6.679656285050711,2.9051301395202556,1.7642650280952874
-8.106494080032906,-4.294300023453523,2.0392482840777464,-0.1660467365515721,-4.1526427822285115
-3.099205841543791,9.057403362600548,6.557556630139049,2.259818285970587,-6.809972368917047
-10.17319567392312,9.635277278120084,6.503917310986101,-6.3771681783555145,-7.7821197469031596
-6.045535016715758,-3.969651052872758,0.7155315802247889,-2.144296982187674,0.4398733592315942
-2.9140100259928072,7.546140554524861,3.973438946113934,2.5391204235080105,-5.744144266183242
-5.87124904147185,-5.988504854293187,7.1245722959248425,0.5605062778582135,5.822072559851368
-4.720410295775958,-3.1705549642083337,3.60772619166757,0.40909263345460634,-2.458977593199253
-2.229047476337133,7.881211729668338,3.722602131740179,-0.1368219613316013,-8.264477060317626
-3.7533488836685924,-5.259654128697338,0.8240821384454113,-0.17331066157558395,-5.031377841339331
-8.790300815851037,9.94068863511041,9.290635003309497,-5.753688295352139,-8.136311843989189
-6.82195412271087,-5.47902168281511,-1.2632219975102028,-0.664544831837824,-5.001245093601893
-7.914701254372208,-9.578011990235668,9.488970920701924,0.13753989344529116,5.381259336042875
-1.136094446499639,9.507412792687848,3.845238530577543,2.743070833610766,-6.73401086712921
-1.7622001861845755,11.191001539890884,6.078785075355912,5.202943370208066,-8.030648535483344
-5.99135808463399,-4.401257403622701,1.3822918602725396,-0.3407690864426485,-3.7143118414596286
-5.766918356668109,-8.72517729828362,4.92057419765295,1.6532065026692528,2.8965816629466214
-9.47851462758141,9.172832560042496,8.436414061669034,-5.8787947262082945,-8.04281984843274
-7.7233616331434,-9.152160567252801,4.798365627167278,0.8134951351198925,5.6087290055670955
-3.7329130505009074,8.898633564077166,5.151606798453067,2.3882058829357606,-5.638852317597234
-10.192924097681498,12.385526996546988,5.400760858733651,-6.578390710839285,-6.584038791004263
-6.510352425627939,-8.090995133890832,9.033746473280603,4.393111264716736,2.638810268179106
-5.542104777422863,-4.631271200098446,-0.4796116956013974,-1.234847281879141,-4.156174230723634
-6.075130464485017,-7.059771524641515,8.401952881496303,3.5163717635729004,3.0262589230667176
-3.4082865912187836,5.828442541733612,3.8512463037069598,0.8344706916101852,-6.654036511436958
-11.44445007141781,9.56230975098934,8.641814058380783,-5.283441075637007,-7.273255738181597
-5.110421610178836,9.949419541451343,6.178558286749839,-4.370515533468598,-5.639468825044169
-7.500165367161976,-1.8885458021895367,1.8244154155219507,-1.4550589931485374,-3.8107320082698215
